,NA_NA_W0_P0,NA_NA_W0_P2,NA_NA_W0_P3,NA_NA_W0_P4,NA_NA_W1_P2,NA_NA_W1_P3,NA_NA_W1_P4,NA_NA_W2_P2,NA_NA_W2_P3,NA_NA_W2_P4,NA_NA_W3_P1,NA_NA_W3_P2,S0_NA_W0_P0,S0_NA_W0_P1,S0_NA_W0_P2,S0_NA_W0_P3,S0_NA_W0_P4,S0_NA_W1_P0,S0_NA_W1_P1,S0_NA_W1_P2,S0_NA_W1_P3,S0_NA_W1_P4,S0_NA_W2_P0,S0_NA_W2_P1,S0_NA_W2_P2,S0_NA_W2_P3,S0_NA_W2_P4,S0_NA_W3_P0,S0_NA_W3_P1,S0_NA_W3_P2,S0_NA_W3_P3,S0_NA_W3_P4,S0_NA_W4_P0,S0_NA_W4_P1,S0_NA_W4_P2,S1_NA_W0_P0,S1_NA_W0_P1,S1_NA_W0_P2,S1_NA_W0_P3,S1_NA_W0_P4,S1_NA_W1_P0,S1_NA_W1_P1,S1_NA_W1_P2,S1_NA_W1_P3,S1_NA_W1_P4,S1_NA_W2_P0,S1_NA_W2_P1,S1_NA_W2_P2,S1_NA_W2_P3,S1_NA_W2_P4,S1_NA_W3_P0,S1_NA_W3_P1,S1_NA_W3_P2,S1_NA_W3_P3,S1_NA_W3_P4,S1_NA_W4_P0,S1_NA_W4_P1,S1_NA_W4_P2,S2_NA_W0_P0,S2_NA_W0_P1,S2_NA_W0_P2,S2_NA_W0_P3,S2_NA_W0_P4,S2_NA_W1_P0,S2_NA_W1_P1,S2_NA_W1_P2,S2_NA_W1_P3,S2_NA_W1_P4,S2_NA_W2_P0,S2_NA_W2_P1,S2_NA_W2_P2,S2_NA_W2_P3,S2_NA_W2_P4,S2_NA_W3_P0,S2_NA_W3_P1,S2_NA_W3_P2,S2_NA_W3_P3,S2_NA_W3_P4,S2_NA_W4_P0,S2_NA_W4_P1,S2_NA_W4_P2,S2_NA_W4_P3,S3_NA_W0_P0,S3_NA_W0_P1,S3_NA_W0_P2,S3_NA_W0_P3,S3_NA_W0_P4,S3_NA_W1_P0,S3_NA_W1_P1,S3_NA_W1_P2,S3_NA_W1_P3,S3_NA_W1_P4,S3_NA_W2_P0,S3_NA_W2_P1,S3_NA_W2_P2,S3_NA_W2_P3,S3_NA_W2_P4,S3_NA_W3_P0,S3_NA_W3_P1,S3_NA_W3_P2,S3_NA_W3_P3,S3_NA_W3_P4,S3_NA_W4_P0,S3_NA_W4_P1,S3_NA_W4_P2,S3_NA_W4_P3,S4_NA_W0_P1,S4_NA_W0_P2,S4_NA_W0_P3,S4_NA_W0_P4,S4_NA_W1_P1,S4_NA_W1_P2,S4_NA_W1_P3,S4_NA_W1_P4,S4_NA_W2_P0,S4_NA_W2_P1,S4_NA_W2_P2,S4_NA_W2_P3,S4_NA_W2_P4,S4_NA_W3_P0,S4_NA_W3_P1,S4_NA_W3_P2,S4_NA_W3_P3,S4_NA_W3_P4,S4_NA_W4_P0,S4_NA_W4_P1,S4_NA_W4_P2
S3_NA_W0_P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001941747572815534,0.021359223300970873,0.0,0.0,0.0,0.0,0.001941747572815534,0.0,0.0,0.0,0.0,0.001941747572815534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005825242718446602,0.141747572815534,0.0,0.0,0.0,0.007766990291262136,0.001941747572815534,0.0,0.0,0.0,0.001941747572815534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003883495145631068,0.0,0.0,0.015533980582524271,0.19223300970873786,0.0,0.0,0.0,0.011650485436893204,0.009708737864077669,0.0,0.0,0.001941747572815534,0.005825242718446602,0.0,0.0,0.003883495145631068,0.0,0.0,0.0,0.0,0.005825242718446602,0.0,0.0,0.003883495145631068,0.0,0.0,0.017475728155339806,0.2407766990291262,0.0,0.0,0.011650485436893204,0.03495145631067961,0.013592233009708738,0.0,0.0,0.019417475728155338,0.019417475728155338,0.015533980582524271,0.0,0.005825242718446602,0.005825242718446602,0.007766990291262136,0.0,0.027184466019417475,0.013592233009708738,0.0,0.0,0.0,0.0,0.021359223300970873,0.03300970873786408,0.0,0.0,0.009708737864077669,0.001941747572815534,0.001941747572815534,0.0,0.017475728155339806,0.017475728155339806,0.001941747572815534,0.0,0.0,0.013592233009708738,0.0,0.0,0.001941747572815534,0.005825242718446602,0.0
S3_NA_W1_P0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3_NA_W1_P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.125,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.15625,0.0625,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
S3_NA_W1_P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.010526315789473684,0.0,0.0,0.0,0.021052631578947368,0.010526315789473684,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.021052631578947368,0.0,0.0,0.031578947368421054,0.08421052631578947,0.021052631578947368,0.0,0.0,0.010526315789473684,0.031578947368421054,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.08421052631578947,0.05263157894736842,0.0,0.010526315789473684,0.09473684210526316,0.021052631578947368,0.0,0.010526315789473684,0.05263157894736842,0.07368421052631578,0.0,0.0,0.0,0.042105263157894736,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.0,0.031578947368421054,0.031578947368421054,0.0,0.010526315789473684,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
S3_NA_W1_P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569377990430622,0.004784688995215311,0.0,0.0,0.0,0.009569377990430622,0.0,0.0,0.0,0.004784688995215311,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014354066985645933,0.0,0.0,0.0,0.03349282296650718,0.0,0.0,0.0,0.014354066985645933,0.06698564593301436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023923444976076555,0.028708133971291867,0.0,0.0,0.0,0.08133971291866028,0.009569377990430622,0.0,0.0,0.03349282296650718,0.07655502392344497,0.0,0.0,0.004784688995215311,0.014354066985645933,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0430622009569378,0.06698564593301436,0.0,0.0,0.009569377990430622,0.07177033492822966,0.014354066985645933,0.0,0.0,0.0430622009569378,0.05263157894736842,0.0,0.0,0.014354066985645933,0.03349282296650718,0.0,0.0,0.06220095693779904,0.028708133971291867,0.0,0.0,0.0,0.0,0.014354066985645933,0.06220095693779904,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.009569377990430622,0.004784688995215311,0.0,0.0,0.004784688995215311,0.004784688995215311,0.0
S3_NA_W1_P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.0,0.0,0.0,0.012195121951219513,0.036585365853658534,0.0,0.0,0.0,0.036585365853658534,0.012195121951219513,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.15853658536585366,0.0,0.0,0.0,0.036585365853658534,0.10975609756097561,0.0,0.0,0.012195121951219513,0.036585365853658534,0.036585365853658534,0.0,0.036585365853658534,0.0,0.036585365853658534,0.0,0.036585365853658534,0.036585365853658534,0.0,0.0,0.0,0.0,0.012195121951219513,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.0
S3_NA_W2_P0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.25925925925925924,0.07407407407407407,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3_NA_W2_P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.0,0.0,0.031007751937984496,0.015503875968992248,0.0,0.0,0.0,0.16279069767441862,0.023255813953488372,0.0,0.0,0.0,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.015503875968992248,0.0,0.0,0.0,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.24806201550387597,0.06201550387596899,0.0,0.0,0.007751937984496124,0.10852713178294573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.015503875968992248,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.007751937984496124,0.007751937984496124,0.015503875968992248,0.0,0.0,0.0,0.0,0.0
S3_NA_W2_P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0,0.01749271137026239,0.0058309037900874635,0.0,0.0,0.0058309037900874635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0029154518950437317,0.043731778425655975,0.0029154518950437317,0.0,0.0,0.0,0.01749271137026239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023323615160349854,0.0029154518950437317,0.0,0.0,0.008746355685131196,0.0,0.0029154518950437317,0.0,0.0058309037900874635,0.12244897959183673,0.008746355685131196,0.0,0.0,0.014577259475218658,0.04956268221574344,0.0,0.0,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0029154518950437317,0.0058309037900874635,0.02040816326530612,0.02040816326530612,0.0,0.0029154518950437317,0.06705539358600583,0.023323615160349854,0.0058309037900874635,0.0,0.0058309037900874635,0.20408163265306123,0.023323615160349854,0.0029154518950437317,0.0029154518950437317,0.043731778425655975,0.06705539358600583,0.0,0.0,0.01749271137026239,0.026239067055393587,0.0,0.0,0.0,0.0,0.014577259475218658,0.037900874635568516,0.0,0.0029154518950437317,0.0029154518950437317,0.0058309037900874635,0.0,0.0058309037900874635,0.008746355685131196,0.0029154518950437317,0.0,0.0058309037900874635,0.008746355685131196,0.0029154518950437317,0.0,0.0,0.011661807580174927,0.0029154518950437317,0.0
S3_NA_W2_P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.008733624454148471,0.03056768558951965,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.0,0.0,0.008733624454148471,0.004366812227074236,0.0,0.0,0.017467248908296942,0.09170305676855896,0.008733624454148471,0.0,0.0,0.026200873362445413,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017467248908296942,0.004366812227074236,0.0,0.0,0.017467248908296942,0.10480349344978165,0.004366812227074236,0.0,0.0,0.05240174672489083,0.008733624454148471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.021834061135371178,0.021834061135371178,0.0,0.0,0.0,0.048034934497816595,0.013100436681222707,0.0,0.0,0.03056768558951965,0.14410480349344978,0.008733624454148471,0.0,0.048034934497816595,0.07423580786026202,0.021834061135371178,0.0,0.017467248908296942,0.03056768558951965,0.004366812227074236,0.0,0.0,0.0,0.008733624454148471,0.026200873362445413,0.0,0.0,0.008733624454148471,0.0,0.0,0.0,0.013100436681222707,0.004366812227074236,0.0,0.0,0.008733624454148471,0.008733624454148471,0.0,0.0,0.0,0.004366812227074236,0.0
S3_NA_W2_P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.041666666666666664,0.0625,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.0,0.0,0.10416666666666667,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3_NA_W3_P0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.16363636363636364,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.02727272727272727,0.08181818181818182,0.0,0.0,0.0,0.3090909090909091,0.16363636363636364,0.00909090909090909,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.00909090909090909,0.0,0.0,0.00909090909090909,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
S3_NA_W3_P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0016611295681063123,0.0,0.0,0.0,0.02159468438538206,0.0,0.0,0.0,0.0,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0,0.0,0.03820598006644518,0.013289036544850499,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014950166112956811,0.014950166112956811,0.0,0.0,0.0049833887043189366,0.11627906976744186,0.014950166112956811,0.0,0.0,0.0049833887043189366,0.03986710963455149,0.0,0.0,0.0,0.0033222591362126247,0.0033222591362126247,0.006644518272425249,0.006644518272425249,0.0,0.0033222591362126247,0.0033222591362126247,0.0016611295681063123,0.0033222591362126247,0.0,0.03820598006644518,0.036544850498338874,0.016611295681063124,0.0016611295681063123,0.019933554817275746,0.2724252491694352,0.04817275747508306,0.0,0.0016611295681063123,0.018272425249169437,0.0664451827242525,0.0,0.0,0.0,0.0033222591362126247,0.008305647840531562,0.009966777408637873,0.0,0.0016611295681063123,0.0016611295681063123,0.0,0.0,0.014950166112956811,0.013289036544850499,0.0033222591362126247,0.0016611295681063123,0.006644518272425249,0.046511627906976744,0.009966777408637873,0.0016611295681063123,0.0,0.0049833887043189366,0.008305647840531562,0.0
S3_NA_W3_P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0025252525252525255,0.0,0.0,0.005050505050505051,0.020202020202020204,0.0,0.0,0.0,0.0025252525252525255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025252525252525255,0.0,0.0,0.0025252525252525255,0.005050505050505051,0.005050505050505051,0.0,0.0,0.025252525252525252,0.047979797979797977,0.0025252525252525255,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.005050505050505051,0.0025252525252525255,0.0,0.0,0.007575757575757576,0.005050505050505051,0.0,0.0,0.0025252525252525255,0.03282828282828283,0.012626262626262626,0.0,0.0025252525252525255,0.05555555555555555,0.14898989898989898,0.005050505050505051,0.0,0.0,0.027777777777777776,0.0,0.0,0.0025252525252525255,0.0,0.0,0.005050505050505051,0.007575757575757576,0.0,0.0,0.0,0.022727272727272728,0.010101010101010102,0.005050505050505051,0.007575757575757576,0.047979797979797977,0.03282828282828283,0.005050505050505051,0.005050505050505051,0.08333333333333333,0.1691919191919192,0.007575757575757576,0.0,0.007575757575757576,0.03282828282828283,0.007575757575757576,0.0,0.0,0.0,0.010101010101010102,0.020202020202020204,0.0,0.0,0.005050505050505051,0.0,0.0,0.010101010101010102,0.0025252525252525255,0.0025252525252525255,0.0,0.0025252525252525255,0.017676767676767676,0.005050505050505051,0.005050505050505051,0.0,0.010101010101010102,0.005050505050505051,0.0
S3_NA_W3_P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.08163265306122448,0.14285714285714285,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.061224489795918366,0.14285714285714285,0.061224489795918366,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0
S3_NA_W3_P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3_NA_W4_P0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03984819734345351,0.0018975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009487666034155597,0.003795066413662239,0.0,0.0018975332068311196,0.0,0.06261859582542695,0.015180265654648957,0.0,0.0018975332068311196,0.0,0.0,0.0,0.0,0.0,0.0018975332068311196,0.0018975332068311196,0.0,0.0,0.0,0.0018975332068311196,0.0,0.0,0.0,0.0056925996204933585,0.013282732447817837,0.0,0.0018975332068311196,0.0,0.23529411764705882,0.020872865275142316,0.0,0.0,0.0056925996204933585,0.0018975332068311196,0.0018975332068311196,0.015180265654648957,0.020872865275142316,0.0,0.0,0.0,0.020872865275142316,0.003795066413662239,0.0018975332068311196,0.0018975332068311196,0.013282732447817837,0.007590132827324478,0.0018975332068311196,0.036053130929791274,0.04554079696394687,0.009487666034155597,0.0,0.0,0.25426944971537,0.06261859582542695,0.0056925996204933585,0.0,0.0,0.0018975332068311196,0.013282732447817837,0.011385199240986717,0.0,0.0,0.0018975332068311196,0.0018975332068311196,0.0,0.0018975332068311196,0.0056925996204933585,0.0,0.0018975332068311196,0.003795066413662239,0.009487666034155597,0.003795066413662239,0.0,0.0,0.009487666034155597,0.003795066413662239,0.0
S3_NA_W4_P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084985835694051,0.0,0.0,0.0,0.0,0.0169971671388102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113314447592068,0.0028328611898017,0.0,0.0,0.025495750708215296,0.0453257790368272,0.0,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028328611898017,0.0,0.028328611898016998,0.014164305949008499,0.0,0.0,0.059490084985835696,0.13314447592067988,0.0,0.0,0.0,0.0,0.0,0.0056657223796034,0.014164305949008499,0.0,0.0028328611898017,0.0028328611898017,0.0084985835694051,0.0084985835694051,0.0,0.0028328611898017,0.0169971671388102,0.014164305949008499,0.0,0.0,0.1558073654390935,0.039660056657223795,0.0084985835694051,0.0,0.1048158640226629,0.17280453257790368,0.0028328611898017,0.0,0.0,0.0028328611898017,0.0056657223796034,0.0113314447592068,0.0,0.0,0.0056657223796034,0.0028328611898017,0.0,0.0056657223796034,0.0,0.0,0.0028328611898017,0.0,0.0169971671388102,0.0056657223796034,0.0,0.0,0.0084985835694051,0.0113314447592068,0.0028328611898017
