atributo,cluster,U,p_bruto,p_ajustado_FDR_por_atributo,significativo,efeito_r,mediana_cluster,mediana_resto,direcao
Tail defects (%),4_1,6858.5,0.5309294221576356,0.7639549358131277,False,-0.02199996531958106,14.5,15.0,Menor
Tail defects (%),4_2,8328.0,0.11743788602517477,0.37899194555970395,False,-0.054941290110705324,14.75,15.0,Menor
Tail defects (%),4_3,10131.5,0.7373552976843503,0.882508561197166,False,-0.011780054984968294,14.5,15.0,Menor
Cytoplasmic droplet (%),0_0,10058.0,0.8043817023662784,0.8546555587641708,False,0.008682828636942952,5.0,5.0,Igual
Cytoplasmic droplet (%),0_1,28005.5,0.05573600192082042,0.19921149127157411,False,-0.06695653911923775,3.9,5.0,Menor
Cytoplasmic droplet (%),0_3,9941.5,0.043011505800014616,0.19921149127157411,False,0.07083220293557076,7.0,5.0,Maior
Cytoplasmic droplet (%),1_1,25403.5,0.9752975884627766,0.9752975884627766,False,-0.0010931085561287923,5.0,5.0,Igual
Cytoplasmic droplet (%),1_3,38496.5,0.08306695314534585,0.23535636724514655,False,-0.06065872400028075,4.0,5.0,Menor
Cytoplasmic droplet (%),1_4,14541.5,0.6256598015284849,0.8485398844960776,False,0.017084830050813064,6.0,5.0,Maior
Cytoplasmic droplet (%),2_1,8627.0,0.058591615079874745,0.19921149127157411,False,-0.06619798283466881,3.9,5.0,Menor
Cytoplasmic droplet (%),2_3,7204.0,0.34007685766507345,0.7226633225382811,False,0.03340442868036816,5.25,4.0,Maior
Cytoplasmic droplet (%),2_4,20451.0,0.6117106202378064,0.8485398844960776,False,0.0177752691213766,5.5,4.0,Maior
Cytoplasmic droplet (%),3_0,4764.0,0.6135370399074993,0.8485398844960776,False,0.01769630535214269,5.4,5.0,Maior
Cytoplasmic droplet (%),3_1,35754.5,0.30964262463946945,0.7226633225382811,False,-0.03556136483454038,4.0,5.0,Menor
Cytoplasmic droplet (%),3_3,18283.0,0.784052142179453,0.8546555587641708,False,0.009601361410679854,5.4,5.0,Maior
Cytoplasmic droplet (%),3_4,1395.0,0.6488834410852358,0.8485398844960776,False,-0.01597139542687832,4.65,5.0,Menor
Cytoplasmic droplet (%),4_0,42438.5,0.004888336113503287,0.08310171392955587,False,0.09849345188883718,5.4,4.0,Maior
Cytoplasmic droplet (%),4_1,9445.5,0.04968778816570265,0.19921149127157411,False,0.06869949329676349,5.4,5.0,Maior
Cytoplasmic droplet (%),4_2,10580.5,0.71336919218947,0.8546555587641708,False,0.012869809053329602,4.65,5.0,Menor
Cytoplasmic droplet (%),4_3,9519.5,0.3935615805061565,0.743394096511629,False,-0.029871381586726378,4.0,5.0,Menor
Teratozoospermia index,0_0,10323.0,0.6321582715785592,0.7164460411223671,False,0.016813392554928402,1.48,1.48,Igual
Teratozoospermia index,0_1,29732.5,0.28343810255017055,0.5353830825947665,False,-0.03764873451679862,1.48,1.48,Igual
Teratozoospermia index,0_3,8995.0,0.2731988106530655,0.5353830825947665,False,0.03846788718441568,1.6,1.48,Maior
Teratozoospermia index,1_1,25987.5,0.7756778599425663,0.8241577261889768,False,0.010009072257422768,1.48,1.48,Igual
Teratozoospermia index,1_3,41419.5,0.6138909204466962,0.7164460411223671,False,-0.017712024169150648,1.48,1.48,Igual
Teratozoospermia index,1_4,15076.0,0.3795626109914225,0.5865967624412893,False,0.03084796744668282,1.55,1.48,Maior
Teratozoospermia index,2_1,10250.0,0.5874138997990179,0.7164460411223671,False,-0.019054794532489133,1.48,1.48,Igual
Teratozoospermia index,2_3,6213.5,0.9014102449532633,0.9014102449532633,False,-0.004366218132308395,1.5150000000000001,1.48,Maior
Teratozoospermia index,2_4,21476.0,0.25485635980792753,0.5353830825947665,False,0.039967292080464324,1.55,1.48,Maior
Teratozoospermia index,3_0,3508.5,0.25624851005736726,0.5353830825947665,False,-0.03986253239297427,1.45,1.48,Menor
Teratozoospermia index,3_1,33185.5,0.03141656792154061,0.26704082733309514,False,-0.07551638178618449,1.42,1.48,Menor
Teratozoospermia index,3_3,15003.0,0.06465079368244346,0.2747658731503847,False,-0.06484891146645944,1.45,1.48,Menor
Teratozoospermia index,3_4,1344.5,0.5734444916055175,0.7164460411223671,False,-0.019793933194922658,1.45,1.48,Menor
Teratozoospermia index,4_0,45744.5,1.6518990082276747e-05,0.0002808228313987047,True,0.15116136162510824,1.61,1.48,Maior
Teratozoospermia index,4_1,9211.0,0.08490087715181834,0.2886629823161823,False,0.06047799231279256,1.62,1.48,Maior
Teratozoospermia index,4_2,9097.5,0.3654251348037726,0.5865967624412893,False,-0.03177563381471204,1.45,1.48,Menor
Teratozoospermia index,4_3,8317.5,0.06240925541606385,0.2747658731503847,False,-0.06540369298429699,1.39,1.48,Menor
Progressive motility (%),0_0,9170.5,0.5971663009541848,0.6616745186804011,False,-0.01854689014498945,22.0,30.0,Menor
Progressive motility (%),0_1,39569.5,0.00022709871540341927,0.0007125213048229414,True,0.1292886562615417,35.0,30.0,Maior
Progressive motility (%),0_3,7365.0,0.6227524881697892,0.6616745186804011,False,-0.017267807136115487,22.0,30.0,Menor
Progressive motility (%),1_1,27440.0,0.28343904643960594,0.40153864912277504,False,0.0376219449144153,30.0,30.0,Igual
Progressive motility (%),1_3,53843.0,2.5994188035288744e-06,2.2095059829995434e-05,True,0.16482246962217498,33.0,26.0,Maior
Progressive motility (%),1_4,16625.5,0.0436765023045944,0.07425005391781048,False,0.07074690363919954,33.0,30.0,Maior
Progressive motility (%),2_1,12680.5,0.1416961313427336,0.2189849302569519,False,0.0515438001492408,33.0,30.0,Maior
Progressive motility (%),2_3,9889.5,0.00010773562563640736,0.00045787640895473126,True,0.13581035701498995,38.0,30.0,Maior
Progressive motility (%),2_4,24322.5,0.0037675561054255485,0.009149779113176333,True,0.1015961636444089,33.0,30.0,Maior
Progressive motility (%),3_0,1577.5,0.0002514781075845676,0.0007125213048229414,True,-0.12838990450434093,11.0,30.0,Menor
Progressive motility (%),3_1,33225.5,0.032711900061978424,0.06951278763170415,False,-0.07489427175190431,22.0,30.0,Menor
Progressive motility (%),3_3,14667.5,0.038809729605049546,0.07330726703176026,False,-0.07246417565861803,19.0,30.0,Menor
Progressive motility (%),3_4,1880.5,0.5542101286264072,0.6616745186804011,False,0.020777952818379616,34.0,30.0,Maior
Progressive motility (%),4_0,19371.0,1.7075016225140432e-14,2.9027527582738736e-13,True,-0.2689950562301684,17.0,33.0,Menor
Progressive motility (%),4_1,6903.0,0.5602976765002442,0.6616745186804011,False,-0.020439808416439456,22.0,30.0,Menor
Progressive motility (%),4_2,10416.0,0.8216971311563063,0.8216971311563063,False,0.00791756673924137,33.0,30.0,Maior
Progressive motility (%),4_3,5694.0,4.573772201765428e-05,0.00025918042476670756,True,-0.14295695334330408,14.0,30.0,Menor
Non progressive sperm motility (%),0_0,7208.5,0.02479945685233539,0.08431815329794033,False,-0.07874374451135721,26.0,32.0,Menor
Non progressive sperm motility (%),0_1,24839.5,0.000580799993777886,0.003291199964741354,True,-0.12068468583106304,30.0,32.0,Menor
Non progressive sperm motility (%),0_3,8303.0,0.6733015076289012,0.8175804021208086,False,0.014805862356312881,33.0,32.0,Maior
Non progressive sperm motility (%),1_1,25593.0,0.9431822191735569,0.9431822191735569,False,0.0025093970332000096,31.0,32.0,Menor
Non progressive sperm motility (%),1_3,44626.5,0.40192818268494446,0.5693982588036712,False,0.029407396411907937,32.0,32.0,Igual
Non progressive sperm motility (%),1_4,13978.5,0.9414791796451926,0.9431822191735569,False,0.0025878303242000194,34.0,32.0,Maior
Non progressive sperm motility (%),2_1,13134.0,0.06509173603105786,0.18442658542133059,False,0.06471658874753931,40.0,32.0,Maior
Non progressive sperm motility (%),2_3,5122.0,0.19000564837526446,0.32300960223794956,False,-0.04598828879968493,30.5,32.0,Menor
Non progressive sperm motility (%),2_4,26615.5,1.621391560414579e-05,0.00013781828263523922,True,0.1512413428104461,42.0,31.0,Maior
Non progressive sperm motility (%),3_0,2298.5,0.006581350152427974,0.027970738147818888,True,-0.09533540668336975,26.0,32.0,Menor
Non progressive sperm motility (%),3_1,41650.5,0.10954574130020941,0.232784700262945,False,0.05613765421835709,33.0,31.0,Maior
Non progressive sperm motility (%),3_3,17166.5,0.6538268211203011,0.8175804021208086,False,-0.01574123909765125,32.0,32.0,Igual
Non progressive sperm motility (%),3_4,825.5,0.09232900431902005,0.22422758191762013,False,-0.05907902431601198,25.5,32.0,Menor
Non progressive sperm motility (%),4_0,39350.0,0.16001398877533435,0.3022486454645204,False,0.049290536214162926,32.0,31.0,Maior
Non progressive sperm motility (%),4_1,8388.5,0.3672788249757889,0.5676127295080373,False,0.0316413843839393,33.0,32.0,Maior
Non progressive sperm motility (%),4_2,4953.0,8.097052243261858e-06,0.0001376498881354516,True,-0.1565450457948864,25.0,32.0,Menor
Non progressive sperm motility (%),4_3,10788.0,0.8281978156364452,0.938624191054638,False,0.0076267357242705645,32.0,32.0,Igual
Immotile sperm (%),0_0,12529.5,0.01597012588272605,0.030165793334038096,True,0.08451184268713556,40.0,39.0,Maior
Immotile sperm (%),0_1,33495.5,0.4549354029925399,0.5155934567248786,False,0.02621071465458439,40.0,39.0,Maior
Immotile sperm (%),0_3,9496.0,0.11295862115977852,0.17457241451965771,False,0.05559891961054214,41.0,39.0,Maior
Immotile sperm (%),1_1,22858.5,0.15835814043655783,0.20708372210934486,False,-0.04947504377956838,39.0,39.0,Igual
Immotile sperm (%),1_3,31716.0,4.863643319867521e-06,2.756064547924928e-05,True,-0.16028243190482322,37.0,39.0,Menor
Immotile sperm (%),1_4,10131.0,0.005940139053117216,0.012622795487874084,True,-0.09648358432614401,29.0,39.0,Menor
Immotile sperm (%),2_1,6564.5,0.0003233913412863258,0.0009252561646376411,True,-0.1261073025347585,34.0,39.0,Menor
Immotile sperm (%),2_3,3739.5,0.004888397247933198,0.011871821887837768,True,-0.09870703611773171,31.0,39.0,Menor
Immotile sperm (%),2_4,10339.5,9.704916085140365e-09,8.24917867236931e-08,True,-0.20114633102576046,19.0,39.0,Menor
Immotile sperm (%),3_0,7307.5,0.00012850338260838397,0.0005461393760856319,True,0.13430395473860623,72.0,39.0,Maior
Immotile sperm (%),3_1,39796.5,0.4363466622275899,0.5155934567248786,False,0.027302854129471085,39.0,39.0,Igual
Immotile sperm (%),3_3,20222.0,0.1263703342507102,0.1790246401885061,False,0.05361327577311067,41.0,39.0,Maior
Immotile sperm (%),3_4,1606.0,1.0,1.0,False,0.0,38.5,39.0,Menor
Immotile sperm (%),4_0,50172.0,2.5836144274302953e-10,4.392144526631502e-09,True,0.22169589591347486,41.0,39.0,Maior
Immotile sperm (%),4_1,7889.0,0.6873746961050786,0.7303356146116461,False,0.014129061392495883,39.0,39.0,Igual
Immotile sperm (%),4_2,12190.5,0.08033071317964253,0.1365622124053923,False,0.061338563616746354,40.0,39.0,Maior
Immotile sperm (%),4_3,14793.0,0.00032656099928387336,0.0009252561646376411,True,0.12601850539754036,54.0,39.0,Maior
"High DNA stainability, HDS (%)",0_0,7852.5,0.0918112723684986,0.2601319383774127,False,-0.05898494012198878,8.0,10.0,Menor
"High DNA stainability, HDS (%)",0_1,22074.5,1.6545492275837467e-06,2.8127336868923693e-05,True,-0.16760771983554723,7.0,10.0,Menor
"High DNA stainability, HDS (%)",0_3,7527.0,0.7377587233259373,0.9638009877248812,False,-0.011728431381559627,9.5,10.0,Menor
"High DNA stainability, HDS (%)",1_1,26666.5,0.5125164048942492,0.8712778883202237,False,0.02291725851153494,10.0,10.0,Igual
"High DNA stainability, HDS (%)",1_3,39346.0,0.1684623251045343,0.4091227895395833,False,-0.04817729344723764,10.0,10.0,Igual
"High DNA stainability, HDS (%)",1_4,13949.0,0.9586083556643812,0.972595028489632,False,0.0018282184379920534,10.0,10.0,Igual
"High DNA stainability, HDS (%)",2_1,12379.5,0.22123884472693456,0.47013254504473595,False,0.04280067034088832,11.5,10.0,Maior
"High DNA stainability, HDS (%)",2_3,6674.5,0.7060165528916231,0.9638009877248812,False,0.013213053125282611,9.5,10.0,Menor
"High DNA stainability, HDS (%)",2_4,19574.0,0.972595028489632,0.972595028489632,False,-0.0012124422299599144,10.0,10.0,Igual
"High DNA stainability, HDS (%)",3_0,4178.0,0.7937184604793139,0.9638009877248812,False,-0.00916907013064388,14.0,10.0,Maior
"High DNA stainability, HDS (%)",3_1,42796.5,0.03448972428927305,0.14658132822941047,False,0.07396110670048404,10.0,10.0,Igual
"High DNA stainability, HDS (%)",3_3,17939.5,0.9591136725849854,0.972595028489632,False,0.0018045111871135893,10.0,10.0,Igual
"High DNA stainability, HDS (%)",3_4,1849.5,0.5989810707049246,0.9256980183621561,False,0.018431444485520716,12.5,10.0,Maior
"High DNA stainability, HDS (%)",4_0,45472.5,2.6983511514336688e-05,0.00015290656524790788,True,0.1468281276722148,14.0,10.0,Maior
"High DNA stainability, HDS (%)",4_1,9469.0,0.04690602443630426,0.1594804830834345,False,0.06952339638044501,15.0,10.0,Maior
"High DNA stainability, HDS (%)",4_2,5139.0,1.5956770400946397e-05,0.00013563254840804438,True,-0.15094554992606932,6.0,10.0,Menor
"High DNA stainability, HDS (%)",4_3,11854.5,0.2631559778100653,0.4970724025301233,False,0.03915353281704017,14.0,10.0,Maior
"DNA fragmentation index, DFI (%)",0_0,12752.5,0.00912189462539232,0.031014441726333886,True,0.0913537889275535,24.0,18.0,Maior
"DNA fragmentation index, DFI (%)",0_1,33680.0,0.40237858333160237,0.6218578106033854,False,0.029341745314196442,16.0,19.0,Menor
"DNA fragmentation index, DFI (%)",0_3,7907.0,0.9715783360292014,0.9876180805837003,False,0.0012651660673985603,18.5,18.0,Maior
"DNA fragmentation index, DFI (%)",1_1,26438.5,0.5959623293132381,0.7793353537173114,False,0.018582845454189468,19.0,18.0,Maior
"DNA fragmentation index, DFI (%)",1_3,42587.5,0.9876180805837003,0.9876180805837003,False,-0.0005509754511349227,16.0,19.0,Menor
"DNA fragmentation index, DFI (%)",1_4,13487.0,0.7740761303487519,0.8772862810619189,False,-0.010068076186688632,16.0,19.0,Menor
"DNA fragmentation index, DFI (%)",2_1,6896.5,0.0008864342422437451,0.005023127372714555,True,-0.11646371749697436,11.0,19.0,Menor
"DNA fragmentation index, DFI (%)",2_3,5125.0,0.19052616323070926,0.35988275276911746,False,-0.04587389007132751,12.0,19.0,Menor
"DNA fragmentation index, DFI (%)",2_4,14190.5,0.0007747341835835283,0.005023127372714555,True,-0.1177692769619099,10.0,19.0,Menor
"DNA fragmentation index, DFI (%)",3_0,4872.0,0.5183635670703453,0.7343483866829891,False,0.022647603222690386,19.0,18.0,Maior
"DNA fragmentation index, DFI (%)",3_1,32987.5,0.02486689322932287,0.07045619748308146,False,-0.07859582645587133,18.0,19.0,Menor
"DNA fragmentation index, DFI (%)",3_3,13723.0,0.0073549815721331725,0.031014441726333886,True,-0.09390267649168452,14.0,19.0,Menor
"DNA fragmentation index, DFI (%)",3_4,1412.0,0.6758572197352011,0.8206837668213156,False,-0.014684600534665375,14.5,18.0,Menor
"DNA fragmentation index, DFI (%)",4_0,45877.0,1.2128978532511455e-05,0.00020619263505269474,True,0.1532722200764258,24.0,18.0,Maior
"DNA fragmentation index, DFI (%)",4_1,8628.5,0.25304866798994874,0.43018273558291287,False,0.04005571374919739,24.0,18.0,Maior
"DNA fragmentation index, DFI (%)",4_2,12268.0,0.06918419940921516,0.16801876999380827,False,0.06367168689542013,24.0,18.0,Maior
"DNA fragmentation index, DFI (%)",4_3,12273.5,0.14132194644608528,0.30030913619793126,False,0.051539588121185,24.0,18.0,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),0_0,10132.5,0.75357732485388,0.7739498795162093,False,0.010968590945961502,37.0,28.0,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),0_1,38678.0,0.0010692929955482718,0.004544495231080155,True,0.11415958399571977,37.0,27.0,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),0_3,6654.0,0.233574847081776,0.3609793091263811,False,-0.0415795118366662,7.0,28.0,Menor
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),1_1,27107.5,0.3698104321055671,0.4835982573688185,False,0.03130092587245316,28.0,27.5,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),1_3,41266.5,0.5674211448646805,0.6890113901928264,False,-0.01996000400978113,28.0,27.0,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),1_4,15861.0,0.14344642580073114,0.2569948360664405,False,0.05106136848645411,52.0,27.0,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),2_1,8320.5,0.031396246998569174,0.08895603316261265,False,-0.07510087082888818,17.0,28.0,Menor
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),2_3,4798.0,0.0946023230345819,0.20102993644848652,False,-0.05834335146228685,11.0,28.0,Menor
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),2_4,12071.5,2.7333198122727163e-06,4.6466436808636176e-05,True,-0.1636472249134288,1.0,28.0,Menor
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),3_0,6234.0,0.014767241432426722,0.05020862087025085,False,0.08508897081237521,69.0,27.5,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),3_1,42486.0,0.04757604349698458,0.11554181992124826,False,0.0691319775593842,28.0,27.0,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),3_3,18320.5,0.7647491707406793,0.7739498795162093,False,0.010452545932903245,28.0,28.0,Igual
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),3_4,2075.0,0.3094506739447924,0.43838845475512256,False,0.03550040026163949,84.0,28.0,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),4_0,29026.5,0.0009644517189607046,0.004544495231080155,True,-0.11517321640604099,7.0,28.0,Menor
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),4_1,6057.0,0.15117343298025915,0.2569948360664405,False,-0.05010031942897424,27.0,28.0,Menor
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),4_2,14460.0,0.00020261502442522634,0.0017222277076144239,True,0.12966144466126456,59.0,27.0,Maior
Seminal plasma anti-Müllerian hormone (AMH) (pmol/L),4_3,10869.5,0.7739498795162093,0.7739498795162093,False,0.010035956505387042,28.0,28.0,Igual
Serum total testosterone (nmol/L),0_0,8082.5,0.13922607419620603,0.323332943820541,False,-0.05192822426864292,16.4,16.4,Igual
Serum total testosterone (nmol/L),0_1,25154.5,0.001019611370622732,0.005777797766862148,True,-0.11533902372928637,11.3,17.2,Menor
Serum total testosterone (nmol/L),0_3,9190.0,0.19873966962659473,0.323332943820541,False,0.04513565429638107,20.549999999999997,16.4,Maior
Serum total testosterone (nmol/L),1_1,23372.0,0.25809221228824786,0.33750520068463186,False,-0.039713109108748645,16.4,16.799999999999997,Menor
Serum total testosterone (nmol/L),1_3,35901.0,0.004895772901245254,0.016645627864233865,True,-0.09879357155816586,12.8,17.2,Menor
Serum total testosterone (nmol/L),1_4,12033.5,0.17622319495390004,0.323332943820541,False,-0.04749505505459637,12.8,16.4,Menor
Serum total testosterone (nmol/L),2_1,10076.0,0.4925223222287618,0.5980628198492108,False,-0.024108962594460336,14.6,17.2,Menor
Serum total testosterone (nmol/L),2_3,6091.5,0.7976908763652513,0.8475465561380795,False,-0.009018433085510353,15.899999999999999,16.4,Menor
Serum total testosterone (nmol/L),2_4,15784.5,0.017730434957350296,0.05023623237915917,False,-0.0832579749162652,12.8,17.2,Menor
Serum total testosterone (nmol/L),3_0,4384.0,0.9942694919545988,0.9942694919545988,False,0.0002750721039193164,16.4,16.4,Igual
Serum total testosterone (nmol/L),3_1,46481.5,0.00018479797320065705,0.001570782772205585,True,0.13127299360854497,18.4,16.4,Maior
Serum total testosterone (nmol/L),3_3,24149.5,4.781641118138918e-05,0.0008128789900836161,True,0.14276066806730717,25.1,16.4,Maior
Serum total testosterone (nmol/L),3_4,1761.5,0.7382376611614241,0.8366693493162807,False,0.011770388572889,21.1,16.4,Maior
Serum total testosterone (nmol/L),4_0,42557.5,0.004246493254285097,0.016645627864233865,True,0.10038924174322808,17.2,16.4,Maior
Serum total testosterone (nmol/L),4_1,8794.0,0.19164910550221848,0.323332943820541,False,0.04585809504065662,17.2,16.4,Maior
Serum total testosterone (nmol/L),4_2,8713.0,0.21706389181937136,0.323332943820541,False,-0.043350935758583925,17.799999999999997,16.4,Maior
Serum total testosterone (nmol/L),4_3,11961.5,0.2282350191674407,0.323332943820541,False,0.042316558873229895,17.2,16.4,Maior
Serum oestradiol (nmol/L),0_0,9638.5,0.9007777820127061,0.9570763933885003,False,-0.004188007452094392,0.14,0.14,Igual
Serum oestradiol (nmol/L),0_1,29603.5,0.23400735181389964,0.4420138867595882,False,-0.03983791042514526,0.14,0.14,Igual
Serum oestradiol (nmol/L),0_3,7885.0,0.9881800085617042,0.9881800085617042,False,0.0005129051624588758,0.14,0.14,Igual
Serum oestradiol (nmol/L),1_1,24242.0,0.4888432025078745,0.6787716254846827,False,-0.023173901389930394,0.14,0.14,Igual
Serum oestradiol (nmol/L),1_3,39179.5,0.13042973386390472,0.36955091261439665,False,-0.05062362445027669,0.14,0.14,Igual
Serum oestradiol (nmol/L),1_4,11141.0,0.03525239608677617,0.18903881928099506,False,-0.07047653330682042,0.14,0.14,Igual
Serum oestradiol (nmol/L),2_1,10096.0,0.48231685030177396,0.6787716254846827,False,-0.023528023736762493,0.14,0.14,Igual
Serum oestradiol (nmol/L),2_3,8555.0,0.011184175800872786,0.18903881928099506,False,0.08492198935066196,0.15,0.14,Maior
Serum oestradiol (nmol/L),2_4,19859.0,0.8824834262817035,0.9570763933885003,False,0.004958022690371793,0.14,0.14,Igual
Serum oestradiol (nmol/L),3_0,5361.5,0.17811970589414905,0.4325764286000763,False,0.04508890236744128,0.15,0.14,Maior
Serum oestradiol (nmol/L),3_1,40617.0,0.23135619673971886,0.4420138867595882,False,0.040063886207643125,0.14,0.14,Igual
Serum oestradiol (nmol/L),3_3,20912.5,0.03845867982808161,0.18903881928099506,False,0.06928642010898405,0.15,0.14,Maior
Serum oestradiol (nmol/L),3_4,2495.0,0.044479722183763545,0.18903881928099506,False,0.06729180348101814,0.16999999999999998,0.14,Maior
Serum oestradiol (nmol/L),4_0,34639.5,0.44174884745176335,0.6787716254846827,False,-0.025752473106074456,0.14,0.14,Igual
Serum oestradiol (nmol/L),4_1,7090.5,0.6790247373899649,0.8245300382592432,False,-0.01386611359983157,0.14,0.14,Igual
Serum oestradiol (nmol/L),4_2,11845.0,0.12812105610661476,0.36955091261439665,False,0.05093734951633611,0.15,0.14,Maior
Serum oestradiol (nmol/L),4_3,11260.5,0.5190606547824044,0.6787716254846827,False,0.02159430405651026,0.14,0.14,Igual
"Serum sex hormone-binding globulin, SHBG (nmol/L)",0_0,8014.0,0.12298303183782311,0.3484519235404988,False,-0.054029898338008975,24.0,24.0,Igual
"Serum sex hormone-binding globulin, SHBG (nmol/L)",0_1,29341.0,0.20604232186614135,0.38919105241382257,False,-0.04429262884329249,24.0,29.0,Menor
"Serum sex hormone-binding globulin, SHBG (nmol/L)",0_3,8514.0,0.529801905921071,0.6907732791707315,False,0.022020728308234403,27.5,24.0,Maior
"Serum sex hormone-binding globulin, SHBG (nmol/L)",1_1,24411.0,0.5688721122582494,0.6907732791707315,False,-0.019961112764090988,24.0,24.0,Igual
"Serum sex hormone-binding globulin, SHBG (nmol/L)",1_3,35576.5,0.003106887218266774,0.01320427067763379,True,-0.10356134579532006,24.0,29.0,Menor
"Serum sex hormone-binding globulin, SHBG (nmol/L)",1_4,14298.5,0.7574627082088929,0.8048041274719487,False,0.010827688072896599,24.0,24.0,Igual
"Serum sex hormone-binding globulin, SHBG (nmol/L)",2_1,10768.0,0.9092009954844416,0.9092009954844416,False,-0.004008478118115092,29.0,24.0,Maior
"Serum sex hormone-binding globulin, SHBG (nmol/L)",2_3,5066.5,0.1697297223121066,0.36067565991322653,False,-0.04810466527429729,22.0,24.0,Menor
"Serum sex hormone-binding globulin, SHBG (nmol/L)",2_4,14500.0,0.0015179929617455427,0.008601960116558074,True,-0.11106836856597074,23.0,29.0,Menor
"Serum sex hormone-binding globulin, SHBG (nmol/L)",3_0,5486.0,0.14710548399330203,0.357256175412305,False,0.0507966485237671,31.0,24.0,Maior
"Serum sex hormone-binding globulin, SHBG (nmol/L)",3_1,45663.0,0.0007124391668338186,0.008601960116558074,True,0.11854306703208692,31.0,24.0,Maior
"Serum sex hormone-binding globulin, SHBG (nmol/L)",3_3,22856.0,0.0012045546125203387,0.008601960116558074,True,0.11340047661408166,31.0,24.0,Maior
"Serum sex hormone-binding globulin, SHBG (nmol/L)",3_4,1874.0,0.5631429080977266,0.6907732791707315,False,0.02028594300665114,32.0,24.0,Maior
"Serum sex hormone-binding globulin, SHBG (nmol/L)",4_0,40430.0,0.05762358678171507,0.19592019505783123,False,0.06649602396829865,31.0,24.0,Maior
"Serum sex hormone-binding globulin, SHBG (nmol/L)",4_1,7079.0,0.684040381358826,0.7752457655400029,False,-0.014269300215250186,23.0,24.0,Menor
"Serum sex hormone-binding globulin, SHBG (nmol/L)",4_2,9189.5,0.4077671716442446,0.6907732791707315,False,-0.02900599069680251,30.0,24.0,Maior
"Serum sex hormone-binding globulin, SHBG (nmol/L)",4_3,11356.0,0.4859214825579262,0.6907732791707315,False,0.024417378714137544,30.0,24.0,Maior
"Serum follicle-stimulating hormone, FSH (IU/L)",0_0,8893.0,0.43983099313705565,0.7900888059762219,False,-0.02706097122891761,4.68,4.68,Igual
"Serum follicle-stimulating hormone, FSH (IU/L)",0_1,35460.5,0.08897286995090703,0.25208979819423655,False,0.059557463956143676,4.68,4.68,Igual
"Serum follicle-stimulating hormone, FSH (IU/L)",0_3,8645.0,0.4494041031794225,0.7900888059762219,False,0.02650010006037525,4.8,4.68,Maior
"Serum follicle-stimulating hormone, FSH (IU/L)",1_1,26445.0,0.5933262853589316,0.7900888059762219,False,0.01870641424749098,4.8,4.68,Maior
"Serum follicle-stimulating hormone, FSH (IU/L)",1_3,44438.5,0.4467580635639432,0.7900888059762219,False,0.026645172816884857,4.68,4.68,Igual
"Serum follicle-stimulating hormone, FSH (IU/L)",1_4,16471.5,0.056514373869889584,0.19214887115762458,False,0.06678147209763931,6.02,4.68,Maior
"Serum follicle-stimulating hormone, FSH (IU/L)",2_1,7931.0,0.013595960457693016,0.10109909385319148,False,-0.08641465508255361,4.6,4.68,Menor
"Serum follicle-stimulating hormone, FSH (IU/L)",2_3,6607.0,0.7616388408277069,0.8092412683794387,False,0.010639081737240545,4.8,4.68,Maior
"Serum follicle-stimulating hormone, FSH (IU/L)",2_4,14008.5,0.0005090098018352142,0.00865316663119864,True,-0.12170971420927963,4.6,4.68,Menor
"Serum follicle-stimulating hormone, FSH (IU/L)",3_0,2755.0,0.03362319247968264,0.1428985680386512,False,-0.07440700411017509,4.1,4.68,Menor
"Serum follicle-stimulating hormone, FSH (IU/L)",3_1,39582.5,0.49363385028522777,0.7900888059762219,False,0.023974565446072158,4.8,4.68,Maior
"Serum follicle-stimulating hormone, FSH (IU/L)",3_3,18559.0,0.6506613696274768,0.7900888059762219,False,0.015866079494244012,4.8,4.68,Maior
"Serum follicle-stimulating hormone, FSH (IU/L)",3_4,1447.0,0.7318449785918801,0.8092412683794387,False,-0.012035316933050488,4.68,4.68,Igual
"Serum follicle-stimulating hormone, FSH (IU/L)",4_0,37329.0,0.6255418177413827,0.7900888059762219,False,0.017093970703877446,5.78,4.68,Maior
"Serum follicle-stimulating hormone, FSH (IU/L)",4_1,8079.0,0.5529697578271495,0.7900888059762219,False,0.02079040547332521,4.8,4.68,Maior
